,disp,lat,lon,net,sta,disp_pc
2020-04-22 12:00:00,9.74523793978e-10,55.02702703,-2.137975243,AM,REF28,-54.9828948501
2020-04-23 12:00:00,7.9374061399e-10,55.02702703,-2.137975243,AM,REF28,-26.2321339677
2020-04-24 12:00:00,8.41135696175e-10,55.02702703,-2.137975243,AM,REF28,-33.7695867052
2020-04-25 12:00:00,6.34117864805e-10,55.02702703,-2.137975243,AM,REF28,-0.846611412601
2020-04-26 12:00:00,7.1060390327e-10,55.02702703,-2.137975243,AM,REF28,-13.0105295541
2020-04-27 12:00:00,9.94891460723e-10,55.02702703,-2.137975243,AM,REF28,-58.2220563493
2020-01-01 12:00:00,6667.29719496,52.64864865,-0.6534674527,AM,RFAB3,
2020-01-02 12:00:00,7687.50574337,52.64864865,-0.6534674527,AM,RFAB3,
2020-01-03 12:00:00,1424.72739963,52.64864865,-0.6534674527,AM,RFAB3,
2020-01-04 12:00:00,9446.99268722,52.64864865,-0.6534674527,AM,RFAB3,
2020-01-05 12:00:00,9315.74509881,52.64864865,-0.6534674527,AM,RFAB3,
2020-01-06 12:00:00,7724.64140675,52.64864865,-0.6534674527,AM,RFAB3,
2020-01-01 12:00:00,3.28537695397e-09,51.32432432,1.41302194,AM,RC188,49.5506818514
2020-01-02 12:00:00,5.34199654627e-09,51.32432432,1.41302194,AM,RC188,17.9698137877
2020-01-03 12:00:00,5.2543773298e-09,51.32432432,1.41302194,AM,RC188,19.3152696637
2020-01-04 12:00:00,4.861286117e-09,51.32432432,1.41302194,AM,RC188,25.3514670114
2020-01-05 12:00:00,4.22455288498e-09,51.32432432,1.41302194,AM,RC188,35.1289622115
2020-01-06 12:00:00,5.78181327385e-09,51.32432432,1.41302194,AM,RC188,11.2161126667
2020-01-07 12:00:00,5.9655190662e-09,51.32432432,1.41302194,AM,RC188,8.39517854135
2020-01-08 12:00:00,0.0,51.32432432,1.41302194,AM,RC188,100.0
2020-01-09 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-10 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-11 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-12 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-13 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-14 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-15 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-16 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-17 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-01-18 12:00:00,4.81706208389e-09,51.32432432,1.41302194,AM,RC188,26.0305587405
2020-01-19 12:00:00,4.7939777806e-09,51.32432432,1.41302194,AM,RC188,26.3850347648
2020-01-20 12:00:00,5.21624325542e-09,51.32432432,1.41302194,AM,RC188,19.900845711
2020-01-21 12:00:00,6.01335668137e-09,51.32432432,1.41302194,AM,RC188,7.66059766947
2020-01-22 12:00:00,5.97376468806e-09,51.32432432,1.41302194,AM,RC188,8.26856110711
2020-01-23 12:00:00,5.86874467686e-09,51.32432432,1.41302194,AM,RC188,9.88121865934
2020-01-24 12:00:00,5.97336127765e-09,51.32432432,1.41302194,AM,RC188,8.27475576313
2020-01-25 12:00:00,4.81500888736e-09,51.32432432,1.41302194,AM,RC188,26.062087045
2020-01-26 12:00:00,4.7323257834e-09,51.32432432,1.41302194,AM,RC188,27.3317453752
2020-01-27 12:00:00,5.9475729257e-09,51.32432432,1.41302194,AM,RC188,8.67075439283
2020-01-28 12:00:00,6.17428798494e-09,51.32432432,1.41302194,AM,RC188,5.18938214462
2020-01-29 12:00:00,6.24946958339e-09,51.32432432,1.41302194,AM,RC188,4.03491480874
2020-01-30 12:00:00,6.23752362062e-09,51.32432432,1.41302194,AM,RC188,4.21835363018
2020-01-31 12:00:00,6.25228399696e-09,51.32432432,1.41302194,AM,RC188,3.99169747108
2020-02-01 12:00:00,5.14749962532e-09,51.32432432,1.41302194,AM,RC188,20.956453428
2020-02-02 12:00:00,4.53542150809e-09,51.32432432,1.41302194,AM,RC188,30.3553516673
2020-02-03 12:00:00,5.89018944674e-09,51.32432432,1.41302194,AM,RC188,9.55191884582
2020-02-04 12:00:00,6.04271953148e-09,51.32432432,1.41302194,AM,RC188,7.20971005822
2020-02-05 12:00:00,5.84945433262e-09,51.32432432,1.41302194,AM,RC188,10.177435723
2020-02-06 12:00:00,6.00925061932e-09,51.32432432,1.41302194,AM,RC188,7.72364919566
2020-02-07 12:00:00,5.95541084811e-09,51.32432432,1.41302194,AM,RC188,8.55039747593
2020-02-08 12:00:00,5.12557573404e-09,51.32432432,1.41302194,AM,RC188,21.2931104939
2020-02-09 12:00:00,1.50811258187e-08,51.32432432,1.41302194,AM,RC188,-131.581497384
2020-02-10 12:00:00,6.9916186675e-09,51.32432432,1.41302194,AM,RC188,-7.36131636426
2020-02-11 12:00:00,6.73535729708e-09,51.32432432,1.41302194,AM,RC188,-3.42623932841
2020-02-12 12:00:00,6.19838887912e-09,51.32432432,1.41302194,AM,RC188,4.81929563853
2020-02-13 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-14 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-15 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-16 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-17 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-18 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-19 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-20 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-21 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-22 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-23 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-02-24 12:00:00,6.50326766703e-09,51.32432432,1.41302194,AM,RC188,0.137663307187
2020-02-25 12:00:00,6.57154391285e-09,51.32432432,1.41302194,AM,RC188,-0.910767389037
2020-02-26 12:00:00,6.77784399282e-09,51.32432432,1.41302194,AM,RC188,-4.0786529967
2020-02-27 12:00:00,6.45604401432e-09,51.32432432,1.41302194,AM,RC188,0.862816345421
2020-02-28 12:00:00,7.31264993026e-09,51.32432432,1.41302194,AM,RC188,-12.2909815252
2020-02-29 12:00:00,6.40097293572e-09,51.32432432,1.41302194,AM,RC188,1.70847223332
2020-03-01 12:00:00,5.31506524761e-09,51.32432432,1.41302194,AM,RC188,18.3833631835
2020-03-02 12:00:00,6.53465323924e-09,51.32432432,1.41302194,AM,RC188,-0.344284651799
2020-03-03 12:00:00,6.51223262183e-09,51.32432432,1.41302194,AM,RC188,0.0
2020-03-04 12:00:00,6.52549929034e-09,51.32432432,1.41302194,AM,RC188,-0.203719204662
2020-03-05 12:00:00,7.02313303821e-09,51.32432432,1.41302194,AM,RC188,-7.84524211657
2020-03-06 12:00:00,6.62189351195e-09,51.32432432,1.41302194,AM,RC188,-1.68392157468
2020-03-07 12:00:00,5.24162707388e-09,51.32432432,1.41302194,AM,RC188,19.5110589829
2020-03-08 12:00:00,5.22904510062e-09,51.32432432,1.41302194,AM,RC188,19.7042642013
2020-03-09 12:00:00,6.14092597343e-09,51.32432432,1.41302194,AM,RC188,5.70167974591
2020-03-10 12:00:00,7.29456413151e-09,51.32432432,1.41302194,AM,RC188,-12.0132611211
2020-03-11 12:00:00,6.24795141927e-09,51.32432432,1.41302194,AM,RC188,4.05822730713
2020-03-12 12:00:00,6.94920450647e-09,51.32432432,1.41302194,AM,RC188,-6.71001651831
2020-03-13 12:00:00,6.33000582695e-09,51.32432432,1.41302194,AM,RC188,2.79822305902
2020-03-14 12:00:00,5.33251214695e-09,51.32432432,1.41302194,AM,RC188,18.1154535378
2020-03-15 12:00:00,4.91711329651e-09,51.32432432,1.41302194,AM,RC188,24.494200652
2020-03-16 12:00:00,5.77412702817e-09,51.32432432,1.41302194,AM,RC188,11.3341404787
2020-03-17 12:00:00,6.15467739908e-09,51.32432432,1.41302194,AM,RC188,5.4905167477
2020-03-18 12:00:00,5.98711063141e-09,51.32432432,1.41302194,AM,RC188,8.06362458041
2020-03-19 12:00:00,5.90251943895e-09,51.32432432,1.41302194,AM,RC188,9.36258297706
2020-03-20 12:00:00,6.57297718494e-09,51.32432432,1.41302194,AM,RC188,-0.932776309322
2020-03-21 12:00:00,6.30571314973e-09,51.32432432,1.41302194,AM,RC188,3.17125453119
2020-03-22 12:00:00,5.3489060403e-09,51.32432432,1.41302194,AM,RC188,17.863713554
2020-03-23 12:00:00,6.02687926549e-09,51.32432432,1.41302194,AM,RC188,7.45294869707
2020-03-24 12:00:00,5.84195231385e-09,51.32432432,1.41302194,AM,RC188,10.2926345987
2020-03-25 12:00:00,5.39801421556e-09,51.32432432,1.41302194,AM,RC188,17.1096223211
2020-03-26 12:00:00,5.58519650416e-09,51.32432432,1.41302194,AM,RC188,14.2353041039
2020-03-27 12:00:00,5.58314835027e-09,51.32432432,1.41302194,AM,RC188,14.2667549751
2020-03-28 12:00:00,6.18463885173e-09,51.32432432,1.41302194,AM,RC188,5.03043716535
2020-03-29 12:00:00,7.32750682005e-09,51.32432432,1.41302194,AM,RC188,-12.5191197176
2020-03-30 12:00:00,4.57696702586e-09,51.32432432,1.41302194,AM,RC188,29.7173904612
2020-03-31 12:00:00,5.25761774245e-09,51.32432432,1.41302194,AM,RC188,19.2655108047
2020-04-01 12:00:00,4.61120518666e-09,51.32432432,1.41302194,AM,RC188,29.1916389595
2020-04-02 12:00:00,4.77959152802e-09,51.32432432,1.41302194,AM,RC188,26.6059459855
2020-04-03 12:00:00,4.73317431709e-09,51.32432432,1.41302194,AM,RC188,27.318715532
2020-04-04 12:00:00,3.9969975722e-09,51.32432432,1.41302194,AM,RC188,38.6232371553
2020-04-05 12:00:00,3.95641720968e-09,51.32432432,1.41302194,AM,RC188,39.2463777105
2020-04-06 12:00:00,4.5838783083e-09,51.32432432,1.41302194,AM,RC188,29.6112627653
2020-04-07 12:00:00,4.94363997342e-09,51.32432432,1.41302194,AM,RC188,24.0868645133
2020-04-08 12:00:00,4.72875619188e-09,51.32432432,1.41302194,AM,RC188,27.3865590117
2020-04-09 12:00:00,4.86216839153e-09,51.32432432,1.41302194,AM,RC188,25.3379190537
2020-04-10 12:00:00,4.77416735819e-09,51.32432432,1.41302194,AM,RC188,26.6892380013
2020-04-11 12:00:00,4.3439009395e-09,51.32432432,1.41302194,AM,RC188,33.2962872835
2020-04-12 12:00:00,0.0,51.32432432,1.41302194,AM,RC188,100.0
2020-04-13 12:00:00,5.21754692196e-09,51.32432432,1.41302194,AM,RC188,19.8808269768
2020-04-14 12:00:00,4.92022851357e-09,51.32432432,1.41302194,AM,RC188,24.4463642611
2020-04-15 12:00:00,4.87249801699e-09,51.32432432,1.41302194,AM,RC188,25.1793002502
2020-04-16 12:00:00,4.78670266593e-09,51.32432432,1.41302194,AM,RC188,26.4967493654
2020-04-17 12:00:00,5.40944219194e-09,51.32432432,1.41302194,AM,RC188,16.934137552
2020-04-18 12:00:00,4.15653141076e-09,51.32432432,1.41302194,AM,RC188,36.1734807073
2020-04-19 12:00:00,4.30751104346e-09,51.32432432,1.41302194,AM,RC188,33.8550802221
2020-04-20 12:00:00,5.36698363147e-09,51.32432432,1.41302194,AM,RC188,17.5861191832
2020-04-21 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-04-22 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-04-23 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-04-24 12:00:00,,51.32432432,1.41302194,AM,RC188,
2020-04-25 12:00:00,4.37971079045e-09,51.32432432,1.41302194,AM,RC188,32.7464013529
2020-04-26 12:00:00,4.10015406478e-09,51.32432432,1.41302194,AM,RC188,37.0391952671
2020-04-27 12:00:00,5.27681972895e-09,51.32432432,1.41302194,AM,RC188,18.9706505375
2020-01-01 12:00:00,6.91565946186e-09,58.20720721,-6.362090603,AM,R08CF,-17.2737429382
2020-01-02 12:00:00,1.04076933742e-08,58.20720721,-6.362090603,AM,R08CF,-76.4906389727
2020-01-03 12:00:00,4.57252464526e-09,58.20720721,-6.362090603,AM,R08CF,22.4604561887
2020-01-04 12:00:00,2.69701480734e-09,58.20720721,-6.362090603,AM,R08CF,54.2648068546
2020-01-05 12:00:00,4.60252453202e-09,58.20720721,-6.362090603,AM,R08CF,21.9517268292
2020-01-06 12:00:00,9.4641123988e-09,58.20720721,-6.362090603,AM,R08CF,-60.489667069
2020-01-07 12:00:00,2.22624603325e-08,58.20720721,-6.362090603,AM,R08CF,-277.520331156
2020-01-08 12:00:00,6.66085560385e-09,58.20720721,-6.362090603,AM,R08CF,-12.9528531795
2020-01-09 12:00:00,3.25888014061e-09,58.20720721,-6.362090603,AM,R08CF,44.7368578536
2020-01-10 12:00:00,1.13033996856e-08,58.20720721,-6.362090603,AM,R08CF,-91.6797662415
2020-01-11 12:00:00,5.03721704524e-09,58.20720721,-6.362090603,AM,R08CF,14.5803375446
2020-01-12 12:00:00,5.89487951655e-09,58.20720721,-6.362090603,AM,R08CF,0.0363466581622
2020-01-13 12:00:00,3.03435118654e-08,58.20720721,-6.362090603,AM,R08CF,-414.556454085
2020-01-14 12:00:00,8.58905568002e-09,58.20720721,-6.362090603,AM,R08CF,-45.6507095899
2020-01-15 12:00:00,8.23743522193e-09,58.20720721,-6.362090603,AM,R08CF,-39.6880320692
2020-01-16 12:00:00,5.73926159569e-09,58.20720721,-6.362090603,AM,R08CF,2.67527012563
2020-01-17 12:00:00,8.49166437837e-09,58.20720721,-6.362090603,AM,R08CF,-43.9991762057
2020-01-18 12:00:00,7.71776139934e-09,58.20720721,-6.362090603,AM,R08CF,-30.8755544424
2020-01-19 12:00:00,1.3147545624e-08,58.20720721,-6.362090603,AM,R08CF,-122.952257016
2020-01-20 12:00:00,9.87413199004e-09,58.20720721,-6.362090603,AM,R08CF,-67.4426601143
2020-01-21 12:00:00,4.70488268329e-09,58.20720721,-6.362090603,AM,R08CF,20.2159670531
2020-01-22 12:00:00,4.59156324431e-09,58.20720721,-6.362090603,AM,R08CF,22.13760516
2020-01-23 12:00:00,6.37596522122e-09,58.20720721,-6.362090603,AM,R08CF,-8.12176488171
2020-01-24 12:00:00,5.12918289038e-09,58.20720721,-6.362090603,AM,R08CF,13.0208074751
2020-01-25 12:00:00,1.55903670595e-08,58.20720721,-6.362090603,AM,R08CF,-164.376912851
2020-01-26 12:00:00,5.74732444766e-09,58.20720721,-6.362090603,AM,R08CF,2.53854262567
2020-01-27 12:00:00,3.83081749258e-09,58.20720721,-6.362090603,AM,R08CF,35.0381104874
2020-01-28 12:00:00,3.99540865921e-09,58.20720721,-6.362090603,AM,R08CF,32.2470213263
2020-01-29 12:00:00,4.64987879677e-09,58.20720721,-6.362090603,AM,R08CF,21.1487069723
2020-01-30 12:00:00,8.87553382854e-09,58.20720721,-6.362090603,AM,R08CF,-50.5087227601
2020-01-31 12:00:00,4.56558276979e-09,58.20720721,-6.362090603,AM,R08CF,22.578174495
2020-02-01 12:00:00,4.35192550473e-09,58.20720721,-6.362090603,AM,R08CF,26.2013122909
2020-02-02 12:00:00,5.12189828057e-09,58.20720721,-6.362090603,AM,R08CF,13.1443377708
2020-02-03 12:00:00,1.8443260659e-08,58.20720721,-6.362090603,AM,R08CF,-212.755453243
2020-02-04 12:00:00,5.08411371713e-09,58.20720721,-6.362090603,AM,R08CF,13.7850774145
2020-02-05 12:00:00,5.34147424072e-09,58.20720721,-6.362090603,AM,R08CF,9.42083246399
2020-02-06 12:00:00,5.78205211339e-09,58.20720721,-6.362090603,AM,R08CF,1.94964096459
2020-02-07 12:00:00,7.91468911691e-09,58.20720721,-6.362090603,AM,R08CF,-34.2149974347
2020-02-08 12:00:00,1.28391435733e-08,58.20720721,-6.362090603,AM,R08CF,-117.722464686
2020-02-09 12:00:00,7.17821696716e-09,58.20720721,-6.362090603,AM,R08CF,-21.7261167941
2020-02-10 12:00:00,7.58207946487e-09,58.20720721,-6.362090603,AM,R08CF,-28.574699637
2020-02-11 12:00:00,1.1014490155e-08,58.20720721,-6.362090603,AM,R08CF,-86.7805224006
2020-02-12 12:00:00,6.84051542194e-09,58.20720721,-6.362090603,AM,R08CF,-15.9994721518
2020-02-13 12:00:00,4.54839519721e-09,58.20720721,-6.362090603,AM,R08CF,22.8696363548
2020-02-14 12:00:00,1.96058383472e-08,58.20720721,-6.362090603,AM,R08CF,-232.470107746
2020-02-15 12:00:00,3.17753115152e-08,58.20720721,-6.362090603,AM,R08CF,-438.836496355
2020-02-16 12:00:00,1.50550569342e-08,58.20720721,-6.362090603,AM,R08CF,-155.299279347
2020-02-17 12:00:00,8.45920202246e-09,58.20720721,-6.362090603,AM,R08CF,-43.4486890102
2020-02-18 12:00:00,6.05559323587e-09,58.20720721,-6.362090603,AM,R08CF,-2.68898987856
2020-02-19 12:00:00,8.93127439433e-09,58.20720721,-6.362090603,AM,R08CF,-51.4539550723
2020-02-20 12:00:00,7.80004846036e-09,58.20720721,-6.362090603,AM,R08CF,-32.2709545043
2020-02-21 12:00:00,2.20239017749e-08,58.20720721,-6.362090603,AM,R08CF,-273.47492448
2020-02-22 12:00:00,1.75121262354e-08,58.20720721,-6.362090603,AM,R08CF,-196.965546346
2020-02-23 12:00:00,6.4688565989e-09,58.20720721,-6.362090603,AM,R08CF,-9.69698986301
2020-02-24 12:00:00,5.75775012098e-09,58.20720721,-6.362090603,AM,R08CF,2.361747088
2020-02-25 12:00:00,5.42491503722e-09,58.20720721,-6.362090603,AM,R08CF,8.00586769124
2020-02-26 12:00:00,5.44902275011e-09,58.20720721,-6.362090603,AM,R08CF,7.59705610353
2020-02-27 12:00:00,5.39003428808e-09,58.20720721,-6.362090603,AM,R08CF,8.59736529619
2020-02-28 12:00:00,6.53407015883e-09,58.20720721,-6.362090603,AM,R08CF,-10.8028624564
2020-02-29 12:00:00,6.73809487813e-09,58.20720721,-6.362090603,AM,R08CF,-14.2626543411
2020-03-01 12:00:00,6.18574398952e-09,58.20720721,-6.362090603,AM,R08CF,-4.89604852721
2020-03-02 12:00:00,6.29777011892e-09,58.20720721,-6.362090603,AM,R08CF,-6.79575506621
2020-03-03 12:00:00,5.17499530434e-09,58.20720721,-6.362090603,AM,R08CF,12.2439338757
2020-03-04 12:00:00,6.0119936612e-09,58.20720721,-6.362090603,AM,R08CF,-1.94964096459
2020-03-05 12:00:00,4.94355495231e-09,58.20720721,-6.362090603,AM,R08CF,16.1686320913
2020-03-06 12:00:00,5.27419369402e-09,58.20720721,-6.362090603,AM,R08CF,10.5617564182
2020-03-07 12:00:00,9.83568955373e-09,58.20720721,-6.362090603,AM,R08CF,-66.7907644537
2020-03-08 12:00:00,5.88743494668e-09,58.20720721,-6.362090603,AM,R08CF,0.162589509988
2020-03-09 12:00:00,6.084528309e-09,58.20720721,-6.362090603,AM,R08CF,-3.17966243789
2020-03-10 12:00:00,6.75613115248e-09,58.20720721,-6.362090603,AM,R08CF,-14.5685082389
2020-03-11 12:00:00,1.2999924585e-08,58.20720721,-6.362090603,AM,R08CF,-120.448942347
2020-03-12 12:00:00,3.9618664051e-09,58.20720721,-6.362090603,AM,R08CF,32.8158211216
2020-03-13 12:00:00,5.4419290422e-09,58.20720721,-6.362090603,AM,R08CF,7.71734914024
2020-03-14 12:00:00,7.1632182911e-09,58.20720721,-6.362090603,AM,R08CF,-21.4717736052
2020-03-15 12:00:00,9.13900651874e-09,58.20720721,-6.362090603,AM,R08CF,-54.9766160553
2020-03-16 12:00:00,2.34242413239e-08,58.20720721,-6.362090603,AM,R08CF,-297.221475507
2020-03-17 12:00:00,6.96443683561e-09,58.20720721,-6.362090603,AM,R08CF,-18.100895464
2020-03-18 12:00:00,8.36471888709e-09,58.20720721,-6.362090603,AM,R08CF,-41.8464714646
2020-03-19 12:00:00,5.10366577401e-09,58.20720721,-6.362090603,AM,R08CF,13.4535193172
2020-03-20 12:00:00,5.25456987676e-09,58.20720721,-6.362090603,AM,R08CF,10.894531407
2020-03-21 12:00:00,5.27999676555e-09,58.20720721,-6.362090603,AM,R08CF,10.4633496179
2020-03-22 12:00:00,8.99505674315e-09,58.20720721,-6.362090603,AM,R08CF,-52.5355576036
2020-03-23 12:00:00,2.31920645679e-08,58.20720721,-6.362090603,AM,R08CF,-293.284289568
2020-03-24 12:00:00,2.77090889006e-08,58.20720721,-6.362090603,AM,R08CF,-369.88267521
2020-03-25 12:00:00,5.17321750793e-09,58.20720721,-6.362090603,AM,R08CF,12.2740812304
2020-03-26 12:00:00,4.5361883498e-09,58.20720721,-6.362090603,AM,R08CF,23.076636525
2020-03-27 12:00:00,4.55567436544e-09,58.20720721,-6.362090603,AM,R08CF,22.7461983359
2020-03-28 12:00:00,5.31457487908e-09,58.20720721,-6.362090603,AM,R08CF,9.87698401973
2020-03-29 12:00:00,5.04671295196e-09,58.20720721,-6.362090603,AM,R08CF,14.4193087188
2020-03-30 12:00:00,5.25053304683e-09,58.20720721,-6.362090603,AM,R08CF,10.9629867955
2020-03-31 12:00:00,5.82945543173e-09,58.20720721,-6.362090603,AM,R08CF,1.14578927128
2020-04-01 12:00:00,6.38826897634e-09,58.20720721,-6.362090603,AM,R08CF,-8.33040838459
2020-04-02 12:00:00,8.21296036377e-09,58.20720721,-6.362090603,AM,R08CF,-39.2729945387
2020-04-03 12:00:00,4.33044041621e-09,58.20720721,-6.362090603,AM,R08CF,26.5656501768
2020-04-04 12:00:00,6.59071716258e-09,58.20720721,-6.362090603,AM,R08CF,-11.7634658801
2020-04-05 12:00:00,8.06834700618e-09,58.20720721,-6.362090603,AM,R08CF,-36.8206832563
2020-04-06 12:00:00,1.46353927882e-08,58.20720721,-6.362090603,AM,R08CF,-148.182736745
2020-04-07 12:00:00,1.86132194162e-08,58.20720721,-6.362090603,AM,R08CF,-215.637564444
2020-04-08 12:00:00,4.49096640031e-09,58.20720721,-6.362090603,AM,R08CF,23.8434971994
2020-04-09 12:00:00,4.02559567423e-09,58.20720721,-6.362090603,AM,R08CF,31.7351187003
2020-04-10 12:00:00,4.91012625405e-09,58.20720721,-6.362090603,AM,R08CF,16.7355062395
2020-04-11 12:00:00,5.82648977451e-09,58.20720721,-6.362090603,AM,R08CF,1.19608002434
2020-04-12 12:00:00,7.59750111845e-09,58.20720721,-6.362090603,AM,R08CF,-28.8362155557
2020-04-13 12:00:00,4.75984577992e-09,58.20720721,-6.362090603,AM,R08CF,19.2839188369
2020-04-14 12:00:00,6.19137639606e-09,58.20720721,-6.362090603,AM,R08CF,-4.99156124016
2020-04-15 12:00:00,7.15413267262e-09,58.20720721,-6.362090603,AM,R08CF,-21.3177023279
2020-04-16 12:00:00,5.27956632861e-09,58.20720721,-6.362090603,AM,R08CF,10.4706488425
2020-04-17 12:00:00,3.53862769823e-09,58.20720721,-6.362090603,AM,R08CF,39.9929800874
2020-04-18 12:00:00,3.07744658784e-09,58.20720721,-6.362090603,AM,R08CF,47.8135553032
2020-04-19 12:00:00,3.01657550389e-09,58.20720721,-6.362090603,AM,R08CF,48.845789451
2020-04-20 12:00:00,3.31476175064e-09,58.20720721,-6.362090603,AM,R08CF,43.7892337542
2020-04-21 12:00:00,4.55480946222e-09,58.20720721,-6.362090603,AM,R08CF,22.7608651132
2020-04-22 12:00:00,3.56676830042e-09,58.20720721,-6.362090603,AM,R08CF,39.5157799352
2020-04-23 12:00:00,3.00543366503e-09,58.20720721,-6.362090603,AM,R08CF,49.0347295157
2020-04-24 12:00:00,3.27404448403e-09,58.20720721,-6.362090603,AM,R08CF,44.4797053258
2020-04-25 12:00:00,3.44613923213e-09,58.20720721,-6.362090603,AM,R08CF,41.5613726113
2020-04-26 12:00:00,4.98327016247e-09,58.20720721,-6.362090603,AM,R08CF,15.4951531017
2020-04-27 12:00:00,4.67167491053e-09,58.20720721,-6.362090603,AM,R08CF,20.7790948108
2020-01-01 12:00:00,4.58816368901e-10,51.53153153,-2.38955212,AM,R4506,52.1696855109
2020-01-02 12:00:00,9.18316182009e-10,51.53153153,-2.38955212,AM,R4506,4.26812388773
2020-01-03 12:00:00,8.46985959459e-10,51.53153153,-2.38955212,AM,R4506,11.7040987317
2020-01-04 12:00:00,7.44305093498e-10,51.53153153,-2.38955212,AM,R4506,22.4082898718
2020-01-05 12:00:00,6.2278451435e-10,51.53153153,-2.38955212,AM,R4506,35.0764680613
2020-01-06 12:00:00,1.02047185158e-09,51.53153153,-2.38955212,AM,R4506,-6.3813170076
2020-01-07 12:00:00,9.82077379416e-10,51.53153153,-2.38955212,AM,R4506,-2.37880139856
2020-01-08 12:00:00,8.11839246829e-10,51.53153153,-2.38955212,AM,R4506,15.3680445546
2020-01-09 12:00:00,9.07307777415e-10,51.53153153,-2.38955212,AM,R4506,5.41571906833
2020-01-10 12:00:00,9.7127518252e-10,51.53153153,-2.38955212,AM,R4506,-1.25270278973
2020-01-11 12:00:00,1.14813560858e-09,51.53153153,-2.38955212,AM,R4506,-19.6899041897
2020-01-12 12:00:00,6.86434017499e-10,51.53153153,-2.38955212,AM,R4506,28.441186587
2020-01-13 12:00:00,1.32565231726e-09,51.53153153,-2.38955212,AM,R4506,-38.195521205
2020-01-14 12:00:00,1.28473723524e-09,51.53153153,-2.38955212,AM,R4506,-33.9302391165
2020-01-15 12:00:00,7.9960841964e-10,51.53153153,-2.38955212,AM,R4506,16.6430738486
2020-01-16 12:00:00,1.12799394506e-09,51.53153153,-2.38955212,AM,R4506,-17.5901924841
2020-01-17 12:00:00,9.27990799964e-10,51.53153153,-2.38955212,AM,R4506,3.25957220837
2020-01-18 12:00:00,6.3830189103e-10,51.53153153,-2.38955212,AM,R4506,33.4588252375
2020-01-19 12:00:00,5.92649670487e-10,51.53153153,-2.38955212,AM,R4506,38.2179406781
2020-01-20 12:00:00,8.94552762948e-10,51.53153153,-2.38955212,AM,R4506,6.74539341004
2020-01-21 12:00:00,9.29276813067e-10,51.53153153,-2.38955212,AM,R4506,3.12550896359
2020-01-22 12:00:00,8.35478689144e-10,51.53153153,-2.38955212,AM,R4506,12.903699259
2020-01-23 12:00:00,8.31378599944e-10,51.53153153,-2.38955212,AM,R4506,13.3311220127
2020-01-24 12:00:00,8.84970577196e-10,51.53153153,-2.38955212,AM,R4506,7.74430929248
2020-01-25 12:00:00,6.86693344219e-10,51.53153153,-2.38955212,AM,R4506,28.4141525067
2020-01-26 12:00:00,6.41916822871e-10,51.53153153,-2.38955212,AM,R4506,33.0819787722
2020-01-27 12:00:00,9.92851651953e-10,51.53153153,-2.38955212,AM,R4506,-3.50198897152
2020-01-28 12:00:00,1.00258401571e-09,51.53153153,-2.38955212,AM,R4506,-4.51656048822
2020-01-29 12:00:00,9.93268168525e-10,51.53153153,-2.38955212,AM,R4506,-3.54540965131
2020-01-30 12:00:00,9.68189150066e-10,51.53153153,-2.38955212,AM,R4506,-0.930992596305
2020-01-31 12:00:00,1.05396062845e-09,51.53153153,-2.38955212,AM,R4506,-9.87242769659
2020-02-01 12:00:00,1.0749593334e-09,51.53153153,-2.38955212,AM,R4506,-12.0614835575
2020-02-02 12:00:00,9.0882556376e-10,51.53153153,-2.38955212,AM,R4506,5.25749411577
2020-02-03 12:00:00,9.06917319259e-10,51.53153153,-2.38955212,AM,R4506,5.45642323159
2020-02-04 12:00:00,1.05864084845e-09,51.53153153,-2.38955212,AM,R4506,-10.3603274524
2020-02-05 12:00:00,1.04779477574e-09,51.53153153,-2.38955212,AM,R4506,-9.22965491364
2020-02-06 12:00:00,9.67839403335e-10,51.53153153,-2.38955212,AM,R4506,-0.894532484394
2020-02-07 12:00:00,1.16565287312e-09,51.53153153,-2.38955212,AM,R4506,-21.5160296915
2020-02-08 12:00:00,,51.53153153,-2.38955212,AM,R4506,
